#chrom	start	end	freq
chr7	36526210	36527078	0.0206
chr7	36526386	36526645	0.0069
chr7	36574562	36574619	0.08
chr7	37477222	37477663	0.0664
chr7	37700143	37701569	0.0105
chr7	37726132	37729574	0.0066
chr7	37998497	37998854	0.4898
chr7	38282237	38287492	0.0238
chr7	38280224	38311187	0.0119
chr7	38292097	38318862	0.7245
chr7	38382644	38388493	0.1134
chr7	38381936	38397992	0.309
chr7	38385052	38407761	0.0379
chr7	38388889	38398300	0.0219
chr7	38389377	38403851	0.0183
chr7	38508364	38508935	0.0281
chr7	38512957	38513433	0.328
chr7	38580669	38581210	0.0309
chr7	38580887	38580940	0.0051
chr7	39380133	39380602	0.0722
chr7	39387157	39387966	0.1751
chr7	39542834	39554242	0.0422
chr7	39546164	39552641	0.7805
chr7	39547573	39554212	0.0458
chr7	39592036	39592403	0.1282
chr7	39597359	39597670	0.0609
chr7	39831789	39833703	0.122
chr7	41420352	41423306	0.0066
chr7	41818965	41820927	0.0082
chr7	42549692	42550036	0.2727
chr7	42604625	42604979	0.2828
chr7	42830554	42864502	0.22
chr7	43220627	43221588	0.0671
chr7	43379810	43384082	0.0199
chr7	43414065	43414405	0.3814
chr7	43622806	43635282	0.0435
chr7	43625507	43631842	0.0257
chr7	43627630	43636173	0.0088
chr7	43734735	43735393	0.0238
chr7	43997700	44087083	0.5672
chr7	44036371	44058178	0.0056
chr7	44266100	44267535	0.0721
chr7	44266441	44267410	0.0481
chr7	44390944	44392360	0.007
chr7	44600159	44600340	0.1904
chr7	44961245	44963635	0.0853
chr7	44962191	44962898	0.1007
chr7	44999863	45001767	0.0273
chr7	45000515	45001526	0.1086
chr7	45117479	45119995	0.0286
chr7	45472072	45472397	0.1443
chr7	45481501	45488500	0.0204
chr7	45504323	45507466	0.0078
chr7	45775728	45776289	0.0139
chr7	45850301	45856704	0.2195
chr7	46113682	46115719	0.1015
chr7	46365545	46367292	0.0597
chr7	46829765	46832724	0.0296
chr7	47219057	47219174	0.0203
chr7	47283605	47291954	0.0303
chr7	47575478	47576427	0.2784
chr7	47799598	47801401	0.0266
chr7	47799473	47802472	0.0481
chr7	47895109	47895536	0.0093
chr7	48012106	48012508	0.0206
chr7	48391260	48402994	0.0102
chr7	48580501	48600589	0.0111
chr7	48653022	48654889	0.0342
chr7	49172910	49180036	0.0158
chr7	49552007	49552492	0.2625
chr7	49719257	49726612	0.3297
chr7	50018646	50022592	0.1782
chr7	50043762	50049165	0.0086
chr7	50104763	50106074	0.048
chr7	50993003	51000978	0.0059
chr7	51081670	51081749	0.0056
chr7	51270875	51271203	0.007
chr7	51408344	51408637	0.0374
chr7	51413990	51414864	0.0051
chr7	51448082	51484347	0.0107
chr7	51454708	51455863	0.1463
chr7	51590137	51598917	0.0053
chr7	51591210	51599000	0.4409
chr7	51594734	51598709	0.3338
chr7	51591539	51603727	0.0058
chr7	51691895	51692218	0.2926
chr7	51741134	51751752	0.0143
chr7	51850861	51853880	0.0135
chr7	52094963	52095287	0.1481
chr7	52107044	52107498	0.349
chr7	52192657	52193171	1
chr7	52192847	52192983	0.1828
chr7	52204580	52204810	0.0456
chr7	52274926	52275647	0.0143
chr7	52520084	52520423	0.5177
chr7	52728506	52745307	0.0346
chr7	52736723	52742745	0.0088
chr7	52963105	52965169	0.0367
chr7	52964170	52965049	0.0429
chr7	53213808	53224572	0.0202
chr7	53213837	53218912	0.0216
chr7	53267173	53267970	0.0052
chr7	53267353	53267716	0.3229
chr7	53320674	53328678	0.0303
chr7	53455135	53470557	0.0131
chr7	53702803	53703315	1
chr7	53702910	53703126	0.1525
chr7	54184839	54191721	0.0148
chr7	54520663	54523653	0.0222
chr7	54562770	54563697	0.0141
chr7	54596122	54597679	0.3085
chr7	54596529	54597447	0.0229
chr7	54668945	54669572	0.0685
chr7	55134878	55135867	0.0468
chr7	55234003	55235339	0.0051
chr7	55285999	55290310	0.2867
chr7	55305423	55305515	0.08
chr7	55409848	55410142	0.1081
chr7	55676705	55677833	0.058
chr7	55731868	56494502	0.0104
chr7	55789403	55793418	0.0203
chr7	55808883	55812203	0.0078
chr7	55971729	55972221	0.5004
chr7	56005751	56006471	0.028
chr7	56087204	56089499	0.2394
chr7	56217325	56221170	0.3597
chr7	56313990	56314403	0.109
chr7	56419329	56445602	0.22
chr7	56434811	56443297	0.439
chr7	56483171	56483720	0.007
chr7	56493670	56496872	0.0242
chr7	56652409	56658650	0.3546
chr7	56761501	56770717	0.1976
chr7	56814900	56826461	0.0051
chr7	56834916	56835160	0.146
chr7	56863525	56898043	0.2985
chr7	56877472	56879090	0.0429
chr7	56877569	56896307	0.1343
chr7	57060301	57098900	0.1496
chr7	57255919	57258274	0.0066
chr7	57284558	57285081	0.0083
chr7	57364745	57365374	0.0785
chr7	57516693	57563661	0.0073
chr7	57546090	57552237	0.0094
chr7	57546121	57557117	0.0238
chr7	57568833	57569177	1
chr7	57638073	57639830	0.0162
chr7	57732524	57775535	0.0488
chr7	57878878	57882615	0.0558
chr7	57881957	57914599	0.0441
chr7	57957487	57959620	0.528
chr7	57965415	57975301	0.2397
chr7	58034215	58037902	0.0092
chr7	61054301	61058500	1
chr7	61057367	61078781	0.0123
chr7	61065438	61074100	1
chr7	61074194	61307472	0.0181
chr7	61527749	61535883	0.0176
chr7	61736391	61761648	0.0086
chr7	61739286	61759569	0.0104
chr7	61743600	61748210	0.1546
chr7	61739484	61797703	0.0403
chr7	61747753	61836016	0.0353
chr7	61762077	61763418	0.0433
chr7	61776244	61805117	1
chr7	61778778	61805117	0.0122
chr7	61785675	61802108	0.0063
chr7	61786919	61791353	0.0206
chr7	61826408	61827088	0.0928
chr7	61839495	61862715	0.0124
chr7	61848646	61858021	0.0427
chr7	61812146	62404706	0.0054
chr7	61861092	61864700	0.0273
chr7	61894414	61894632	0.0619
chr7	61896594	61896806	0.1237
chr7	61967158	61981105	0.036
chr7	61967276	61969986	0.1327
chr7	61967276	61971561	0.0081
chr7	61968118	61976744	0.0208
chr7	61969712	61973619	0.0056
chr7	61970440	61971963	0.0206
chr7	61967276	61976744	0.4975
chr7	61970421	61976169	0.0275
chr7	61973193	61976744	0.508
chr7	61976884	61979507	0.0969
chr7	62002273	62005045	0.5101
chr7	62015501	62022500	0.0353
chr7	62034991	62035307	0.0197
chr7	62112087	62112673	0.0151
chr7	62116858	62118934	0.0351
chr7	62146001	62163546	0.0276
chr7	62280541	62291561	0.0101
chr7	62349279	62349711	0.0116
chr7	62365192	62370243	0.2559
chr7	62373819	62487000	0.0092
chr7	62365180	62833972	0.1821
chr7	62659912	62806192	0.0301
chr7	62672180	62733761	0.0583
chr7	62710517	62749167	0.0577
chr7	62828748	62835735	0.0078
chr7	62951333	62955714	0.0301
chr7	62961845	62979400	0.0966
chr7	62979172	62987559	0.1045
chr7	63148248	63149627	0.0233
chr7	63205964	63233101	0.3582
chr7	63210017	63225659	0.0732
chr7	63319778	63328781	0.0058
chr7	63409094	63409653	0.0126
chr7	63750007	63750165	0.0878
chr7	63833123	63833480	0.0768
chr7	63935566	63936811	0.1609
chr7	64280112	64283091	0.0343
chr7	64314765	64319291	0.0065
chr7	64315821	64318075	1
chr7	64321001	64345400	0.0488
chr7	64346367	64348019	0.0541
chr7	64412927	64414421	0.6765
chr7	64413293	64414067	0.4066
chr7	64497788	64499937	0.0203
chr7	64534085	64585100	0.22
chr7	64544524	64568467	0.3881
chr7	64568405	64583500	1
chr7	64579989	64602421	0.7015
chr7	64583655	64602231	0.24
chr7	64544522	65249386	0.0077
chr7	64591638	64604300	0.0968
chr7	64593573	64596101	0.1552
chr7	64594065	64595698	0.0892
chr7	64601614	64609926	0.22
chr7	64715560	64727629	0.0871
chr7	64715972	64722684	0.1936
chr7	64718842	64722788	0.011
chr7	64719186	64723875	0.0204
chr7	64719791	64722518	0.0124
chr7	64747955	64748808	0.1416
chr7	64839155	64888031	0.0056
chr7	64940539	64986605	0.0064
chr7	65018849	65038590	0.791
chr7	65035296	65060700	1
chr7	65056024	65113485	0.0072
chr7	65093723	65113600	0.7761
chr7	65093723	65148767	0.0746
chr7	65108301	65120813	0.2353
chr7	65215989	65316035	0.5769
chr7	65245611	65289900	0.0139
chr7	65261653	65287200	0.0938
chr7	65316582	65317187	0.2178
chr7	65589569	65592282	0.0906
chr7	65590437	65591914	0.0059
chr7	65857356	65860617	0.2329
chr7	66095738	66138761	0.0105
chr7	66188659	66188877	0.0368
chr7	66218876	66219241	0.0165
chr7	66397409	66397951	0.0351
chr7	66432853	66582158	0.1821
chr7	66581036	66742783	1
chr7	66629227	66645232	0.0334
chr7	66697354	66699784	0.2276
chr7	66735416	66759072	0.2857
chr7	66735980	66776118	0.2597
chr7	66755275	66756650	0.1382
chr7	66786019	66792899	0.0059
chr7	66858321	66859616	0.0076
chr7	66991953	66992051	0.0203
chr7	67113324	67113457	0.1498
chr7	67130722	67132350	0.561
chr7	67131637	67132316	0.0052
chr7	67345750	67353049	0.0052
chr7	67862103	67863253	0.0074
chr7	68129059	68129212	0.1705
chr7	68462080	68462427	1
chr7	70194653	70203118	1
chr7	70419818	70426392	0.6162
chr7	70420761	70426380	0.0521
chr7	70566645	70567992	0.0493
chr7	70619672	70624912	0.0187
chr7	71211909	71212970	0.986
chr7	71263756	71264802	0.0062
chr7	71756989	71757820	0.0195
chr7	71821166	71824772	0.0125
chr7	72034693	72127966	0.0068
chr7	72140491	72218284	0.0064
chr7	72256101	72313198	0.0064
chr7	72267255	72277681	0.4657
chr7	72270258	72275183	0.0922
chr7	72301392	72349650	0.0052
chr7	72321339	72349710	0.2388
chr7	72329726	72344573	0.22
chr7	72471374	72533940	0.0645
chr7	72469226	72533940	0.4026
chr7	72490526	72499340	0.275
chr7	72510066	72522007	0.275
chr7	72518588	72527236	0.3
chr7	73510314	73510815	0.08
chr7	73549385	73551369	0.637
chr7	73577405	73581114	0.0062
chr7	73784132	73784514	0.0609
chr7	73826693	73832032	0.0098
chr7	73828478	73831741	0.7819
chr7	74292239	74337585	0.3247
chr7	74306901	74321854	1
chr7	74314741	74335580	0.0746
chr7	74378145	74482500	0.0881
chr7	74471771	74474471	0.0896
chr7	74472330	74474361	0.0071
chr7	74472330	74473700	0.0065
chr7	74689909	74715444	0.3506
chr7	74695468	74702788	0.275
chr7	74771942	74774642	0.1194
chr7	74772350	74774220	0.5787
chr7	74887357	75009736	0.4156
chr7	74909647	74918295	0.275
chr7	74914877	74927018	0.275
chr7	74937557	74946318	0.3
chr7	74942900	74954835	0.275
chr7	74965555	74974337	0.3
chr7	74970919	74982662	0.275
chr7	75115534	75144417	0.3506
chr7	75120226	75137817	0.1029
chr7	75195147	75197081	0.0379
chr7	75313242	75313301	0.08
chr7	75349268	75364757	0.0166
chr7	75349359	75378713	0.0317
chr7	75377735	75381657	0.0144
chr7	75379288	75379666	0.0483
chr7	75390892	75395127	0.0078
chr7	75571787	75572309	0.0164
chr7	75663974	75668294	0.561
chr7	75664191	75667881	0.0964
chr7	75668003	75668708	0.1011
chr7	75922304	75922870	0.2474
chr7	76060899	76144728	0.1136
chr7	76072579	76669360	0.0071
chr7	76072579	76808780	0.0167
chr7	76143419	76182359	0.0957
chr7	76144717	76157013	0.8689
chr7	76144743	76148918	0.0245
chr7	76144758	76150992	0.0182
chr7	76142930	76150339	0.0415
chr7	76144858	76182869	0.2255
chr7	76154828	76174033	0.2987
chr7	76260734	76263805	0.3258
chr7	76288754	76499253	0.0052
chr7	76270287	76608143	0.0054
chr7	76405744	76747999	0.0075
chr7	76402575	76607295	0.0109
chr7	76607024	76607503	0.147
chr7	76627700	76628292	0.0306
chr7	76617801	76677536	0.0938
chr7	76638496	76673231	0.24
chr7	76635710	76702723	0.3896
chr7	76668797	76682355	1
chr7	76673990	76701498	0.1818
chr7	76701501	76710152	0.0541
chr7	76754225	76761144	0.0086
chr7	76753164	76812454	0.0968
chr7	76778716	76792261	0.0448
chr7	76803248	76806041	0.111
chr7	76870347	76870805	0.0451
chr7	76870542	76870797	0.7034
chr7	77142520	77142982	0.0501
chr7	77959631	77959976	0.1515
chr7	78134834	78135488	0.134
chr7	78357827	78358222	0.1209
chr7	78801756	78857007	0.0068
chr7	79165262	79165798	0.1724
chr7	79469292	79475999	0.0719
chr7	79470523	79483671	0.067
chr7	79741938	79742616	0.059
chr7	79742079	79742449	0.3636
chr7	79948922	79950361	0.0074
chr7	80126685	80127141	0.0515
chr7	80157652	80157802	0.0571
chr7	80478556	80478873	0.0095
chr7	80602257	80602875	0.0207
chr7	80801627	80802085	0.0623
chr7	81006472	81008065	0.0139
chr7	81358308	81358632	0.9018
chr7	81441075	81442707	0.5176
chr7	81441480	81442585	0.1571
chr7	81441678	81442174	0.4448
chr7	81441641	81442548	0.2821
chr7	81728671	81729277	0.2473
chr7	81920000	81927536	0.0066
chr7	81955697	81956243	0.1082
chr7	82161425	82165524	0.0172
chr7	82946462	82946801	0.6326
chr7	83018407	83019984	1
chr7	83018610	83018870	0.0459
chr7	83049952	83051230	0.2052
chr7	83050583	83051171	0.0922
chr7	83536233	83536774	0.0206
chr7	83709681	83710388	0.0116
chr7	83709853	83710233	0.6667
chr7	83728357	83728710	0.1443
chr7	83750919	83751273	0.4608
chr7	83844240	83844957	1
chr7	84005573	84005997	0.0324
chr7	84320328	84320517	0.0309
chr7	84841769	84843043	0.0109
chr7	86227204	86245850	0.0299
chr7	86234984	86241960	0.2369
chr7	86615284	86615942	0.0921
chr7	86836593	86836938	0.1639
chr7	86937440	86949323	0.0114
chr7	87308294	87311145	0.0898
chr7	87665146	87673066	0.0053
chr7	87668378	87673000	0.0102
chr7	87670739	87672392	0.0079
chr7	87864368	87869834	0.0406
chr7	88031073	88031421	0.0087
chr7	88069022	88069343	0.1052
chr7	88091111	88091901	0.0932
chr7	88677441	88678486	0.0164
chr7	89032456	89033137	0.0619
chr7	89516662	89532912	0.0292
chr7	89516662	89526445	0.0418
chr7	89553359	89555032	0.0206
chr7	89553899	89554761	0.0058
chr7	89554117	89554551	0.3535
chr7	89598683	89599389	0.0052
chr7	89598866	89599200	0.1885
chr7	89809811	89812670	0.4456
chr7	89810002	89812643	0.7941
chr7	90021949	90022626	0.0081
chr7	90022132	90022462	0.1475
chr7	90426002	90427640	0.0144
chr7	90478507	90479607	0.0144
chr7	90583904	90584300	0.2449
chr7	91029468	91046993	0.0338
chr7	91214111	91220934	0.7187
chr7	91254461	91260446	0.0059
chr7	91341290	91341655	0.0309
chr7	91357354	91360569	0.0277
chr7	91562310	91564755	0.0289
chr7	92181568	92184003	0.0233
chr7	92994001	93001500	0.0108
chr7	92994488	92997937	0.0087
chr7	93169956	93170171	0.173
chr7	93287775	93292640	0.007
chr7	93325545	93334446	0.2113
chr7	93325545	93334504	0.7353
chr7	93327176	93331846	0.1026
chr7	93416274	93425492	0.6536
chr7	93541114	93545516	0.3505
chr7	93541607	93542742	0.4607
chr7	93541827	93542450	0.2876
chr7	93541607	93542549	0.7073
chr7	93892525	93892780	0.0551
chr7	94109847	94112965	1
chr7	94468964	94469059	0.0206
chr7	94711592	94721384	0.0109
chr7	95386059	95386797	0.0231
chr7	95386191	95386590	0.4918
chr7	95776174	95776627	0.0206
chr7	96067332	96068025	0.3878
chr7	96067462	96067892	0.0266
chr7	96116326	96117401	0.0901
chr7	96474226	96482908	0.1186
chr7	96505332	96505880	0.0309
chr7	96522677	96523147	0.0101
chr7	96539871	96550696	0.0238
chr7	96542982	96546750	0.267
chr7	96543223	96547472	0.0195
chr7	96894531	96895189	1
chr7	96894715	96895007	0.0173
chr7	97252238	97258169	0.0065
chr7	97394371	97407049	0.0553
chr7	97396803	97404380	0.0175
chr7	97396603	97401674	0.0245
chr7	97397874	97398231	0.0162
chr7	97496285	97496690	0.0808
chr7	97502248	97639154	0.22
chr7	97652917	97657935	0.0413
chr7	97655564	97657671	0.1674
chr7	97769263	97769838	0.0309
chr7	98082830	98083164	0.08
chr7	98227395	98231542	0.0402
chr7	98437107	98437306	0.0313
chr7	98778286	98778444	0.0206
chr7	99190617	99194715	0.0645
chr7	99202993	99203186	0.0501
chr7	99354604	99389907	1
chr7	99461341	99463562	0.0714
chr7	99895446	99939678	0.0095
chr7	99902169	99923462	0.22
chr7	100326395	100344359	0.1717
chr7	100327814	100337886	0.1248
chr7	100337105	100341002	0.0294
chr7	100341201	100343370	0.0285
chr7	100533402	100536257	0.0371
chr7	100548960	100553306	0.0732
chr7	100608933	100609461	0.0206
chr7	100608982	100609243	0.0443
chr7	100610850	100611500	0.2784
chr7	100630947	100656356	0.3548
chr7	100632837	100649862	0.0366
chr7	100673368	100686985	0.1176
chr7	100676804	100683853	0.0104
chr7	100678534	100680105	0.0182
chr7	100680261	100680444	0.0504
chr7	100904333	101156056	0.0067
chr7	100998600	101007033	0.0336
chr7	101001030	101003989	0.0741
chr7	101058911	101060295	0.1731
chr7	101081163	101082271	0.0183
chr7	101110554	101111018	0.0099
chr7	101252738	101253455	0.0309
chr7	101332885	101335376	1
chr7	101333995	101334721	0.0637
chr7	101334133	101334574	0.3838
chr7	101380877	101384376	0.0144
chr7	101382503	101384035	0.0769
chr7	101724291	101728056	0.0772
chr7	101968917	102023437	0.2111
chr7	101972764	101974000	0.0164
chr7	101971933	102004121	0.2537
chr7	101982821	101999376	0.32
chr7	102081600	102082590	0.0117
chr7	102113550	102119381	1
chr7	102091052	102418049	0.0312
chr7	102113301	102333120	0.0178
chr7	102154741	102167950	0.425
chr7	102134007	102276976	0.0541
chr7	102203101	102216100	0.0645
chr7	102220093	102257205	1
chr7	102234682	102331202	0.0054
chr7	102255317	102269700	0.2581
chr7	102349185	102358615	0.0189
chr7	102349670	102367905	0.0803
chr7	102366001	102374500	0.0808
chr7	102488620	102489124	0.0719
chr7	102800444	102801539	0.0155
chr7	102875305	102877991	0.1153
chr7	103092731	103096641	0.0258
chr7	103266110	103268142	0.0051
chr7	103463072	103463405	0.3232
chr7	103856317	103856949	0.0579
chr7	103856447	103856847	0.1753
chr7	103874937	103875307	0.4872
chr7	104129482	104129809	0.0208
chr7	104187379	104187732	0.3434
chr7	104463733	104478718	0.0092
chr7	104590083	104590468	0.0206
chr7	104590132	104590236	0.0855
chr7	104615008	104615743	0.0185
chr7	104615154	104615534	0.449
chr7	104990317	104990767	0.0214
chr7	104992091	104992945	0.3402
chr7	104992292	104992387	0.0167
chr7	104992248	104992696	0.2474
chr7	104992386	104992476	1
chr7	105307803	105308214	0.1928
chr7	105389481	105391179	0.0268
chr7	105733981	105734330	0.25
chr7	105733818	105734498	0.3829
chr7	106268832	106269740	0.0159
chr7	106270904	106271339	0.0309
chr7	107173440	107176024	0.0324
chr7	107464021	107464896	0.3436
chr7	107529118	107529250	0.0814
chr7	107683241	107684730	0.0412
chr7	107683769	107684356	0.0206
chr7	107818001	107818166	0.08
chr7	108352841	108353187	0.2143
chr7	108501444	108501547	0.5242
chr7	108884410	108885127	0.0412
chr7	108884718	108884885	0.2438
chr7	109412599	109414131	0.0051
chr7	109426891	109462687	0.0385
chr7	109408013	109458926	0.0386
chr7	109431435	109461472	0.1219
chr7	109440905	109454259	0.0052
chr7	109442819	109453486	0.1103
chr7	109693382	109694105	0.0825
chr7	110180252	110192161	0.2539
chr7	110181870	110189059	0.6324
chr7	110182414	110184985	0.4017
chr7	110428384	110433740	0.0142
chr7	110430828	110432342	0.0187
chr7	110536375	110536888	1
chr7	110536497	110536763	0.0248
chr7	110542621	110543108	0.3221
chr7	110581904	110585853	0.0215
chr7	110818063	110883472	0.007
chr7	111020241	111022910	0.0062
chr7	111035720	111043110	0.0082
chr7	111028468	111083537	0.0124
chr7	111048575	111056882	0.0132
chr7	111065074	111068159	0.0323
chr7	111094480	111098652	0.275
chr7	111248259	111257267	0.0262
chr7	111565968	111566783	0.0104
chr7	111683362	111684139	0.0459
chr7	111938590	111963930	0.0064
chr7	112329336	112330377	0.0148
chr7	112512979	112520735	0.0119
chr7	113415555	113423616	0.1154
chr7	113652488	113659380	0.0156
chr7	113715924	113717977	0.023
chr7	113953477	113953851	0.5472
chr7	114449355	114449616	0.0126
chr7	114530534	114530906	1
chr7	114687965	114688229	0.0407
chr7	115330640	115333831	0.0262
chr7	115582069	115588000	0.0263
chr7	115927926	115942000	0.0106
chr7	115935011	115941666	0.0313
chr7	115936952	115940675	0.0053
chr7	115938531	115940675	0.0244
chr7	116033154	116034432	0.0051
chr7	116841998	116842328	0.187
chr7	117518055	117520203	0.0137
chr7	117665014	117665489	0.0619
chr7	117893941	117894288	0.1818
chr7	118131770	118160276	0.0063
chr7	118144654	118154950	0.0226
chr7	118343801	118344170	0.43
chr7	118829223	118835875	0.4292
chr7	119142378	119145850	0.0156
chr7	119153884	119162730	0.0488
chr7	119158292	119165142	0.0272
chr7	119227959	119236085	0.0258
chr7	119372873	119377668	0.0129
chr7	119374537	119386624	0.0152
chr7	120290162	120291412	0.2067
chr7	120881075	120881505	0.0093
chr7	121062319	121062502	0.1465
chr7	121083512	121083920	0.015
chr7	121083630	121083854	0.0825
chr7	121340890	121343117	0.0203
chr7	121899833	121900499	0.0301
chr7	122460586	122460926	0.0417
chr7	122682800	122683223	0.0825
chr7	123048146	123048649	0.0206
chr7	123480508	123484341	0.0075
chr7	124299819	124300150	0.1147
chr7	124601568	124601999	0.0206
chr7	124634566	124637722	0.0062
chr7	124892350	124896686	0.0149
chr7	125265096	125265445	0.3878
chr7	125470136	125477942	0.0164
chr7	125472699	125476043	0.0207
chr7	125858175	125858384	0.0206
chr7	125858342	125858717	0.0206
chr7	126044923	126046881	0.0973
chr7	126045482	126046881	0.2349
chr7	126045086	126052766	0.4098
chr7	126296817	126297639	0.3608
chr7	126513183	126533939	0.3731
chr7	126775174	126776196	0.1031
chr7	126775610	126775713	0.0058
chr7	127214737	127218162	0.2577
chr7	127214935	127217815	0.5634
chr7	127619972	127620662	0.0081
chr7	127620149	127620511	0.1983
chr7	127766390	127766764	0.7311
chr7	128139494	128639727	0.0825
chr7	128243264	128243981	0.2887
chr7	128243542	128243633	1
chr7	128309028	128309733	0.0104
chr7	128309166	128309552	0.4949
chr7	128552553	128553627	0.0201
chr7	128730679	128731072	0.0412
chr7	128841001	128841746	0.0062
chr7	129141155	129143205	0.025
chr7	129224006	129224660	0.0324
chr7	129299970	129302009	0.0609
chr7	129544755	129545881	0.0058
chr7	129602761	129603666	0.0172
chr7	129681956	129685668	0.0056
chr7	129786465	129787059	0.0562
chr7	130800802	130801973	0.0105
chr7	131078168	131081626	0.0086
chr7	131180693	131181462	0.0062
chr7	131393777	131397330	0.0667
chr7	131458226	131460768	0.0051
chr7	131560447	131562547	0.2059
chr7	131702923	131704853	0.0175
chr7	131774422	131780776	0.0084
chr7	132246786	132247861	0.0151
chr7	132272990	132273566	0.0095
chr7	132457279	132457783	0.0225
chr7	132541930	132542388	0.0096
chr7	132835886	132836449	0.0412
chr7	132836133	132836348	0.2016
chr7	133107673	133108022	0.2683
chr7	133778417	133808792	0.0433
chr7	133782607	133801500	0.119
chr7	133785177	133790443	0.1076
chr7	133916280	133916470	0.0426
chr7	134310482	134312187	0.0082
chr7	134349904	134350506	0.0843
chr7	134584760	134590594	0.0062
chr7	134698313	134699218	0.0059
chr7	134709544	134713166	0.1174
chr7	135131593	135132007	0.133
chr7	135141001	135144198	0.0075
chr7	135189113	135189607	0.1303
chr7	135248023	135249645	0.0059
chr7	135272377	135275825	0.052
chr7	135482155	135482259	0.0206
chr7	136834443	136834779	0.5988
chr7	136851610	136851946	0.0312
chr7	136936334	136937664	0.0285
chr7	136996515	136996747	0.1156
chr7	137132825	137133789	0.1443
chr7	137208561	137208916	0.0433
chr7	137455149	137455776	0.4056
chr7	137455274	137455606	0.134
chr7	137572995	137573842	0.0083
chr7	137995405	137996500	0.2869
chr7	138039801	138040175	0.0722
chr7	138296385	138297277	0.1143
chr7	138300096	138300510	0.2736
chr7	138358654	138359441	0.009
chr7	138402766	138403269	0.0206
chr7	138742240	138742633	0.5556
chr7	138869538	138870926	0.0148
chr7	139042989	139043392	0.0206
chr7	139207064	139207516	0.0058
chr7	139601107	139604340	0.0062
chr7	140181700	140190431	0.059
chr7	140188742	140191424	1
chr7	140189223	140190355	0.4623
chr7	140189297	140189741	0.2581
chr7	140231367	140231838	0.0265
chr7	140283038	140284071	0.1018
chr7	140608565	140608817	0.0308
chr7	141113864	141114220	0.2358
chr7	141165100	141168549	0.0056
chr7	141277852	141284201	0.0096
chr7	141491664	141492045	0.1798
chr7	141620317	141626576	0.139
chr7	141741607	141799148	0.0441
chr7	141760198	141799160	0.0409
chr7	141757591	141799148	0.0053
chr7	141765705	141786794	0.0073
chr7	141786085	141786776	0.0714
chr7	142009509	142045081	0.0267
chr7	142098197	142115355	0.064
chr7	142099499	142275282	0.0308
chr7	142098196	142175860	1
chr7	142103467	142132564	0.0384
chr7	142107501	142120835	1
chr7	142098196	142154505	0.7216
chr7	142117834	142171611	0.0503
chr7	142137742	142180671	0.0733
chr7	142153746	142176305	0.0309
chr7	142342271	142493638	0.0102
chr7	142357958	142360307	0.0144
chr7	142360511	142362065	0.5383
chr7	142367203	142367857	0.1932
chr7	142372838	142375899	0.1273
chr7	142455676	142493638	0.0587
chr7	142456469	142478921	0.0513
chr7	142474504	142493638	0.0598
chr7	142467912	142495900	0.283
chr7	142473522	142486482	0.0647
chr7	142479483	142486482	0.0173
chr7	142527366	142528218	0.0206
chr7	142794530	142900344	0.0184
chr7	142872098	142883505	0.0109
chr7	143209262	143578175	0.048
chr7	143216729	143572286	0.0082
chr7	143268495	143273347	1
chr7	143316077	143424500	0.0645
chr7	143425378	143594975	0.0086
chr7	143408418	143578175	0.0188
chr7	143681034	143690733	0.0093
chr7	143771299	143772244	1
chr7	143861750	144106496	0.0616
chr7	143861750	144113774	0.0809
chr7	143883148	143894620	1
chr7	143877544	143930555	0.1371
chr7	143908179	143910680	0.2419
chr7	143870245	144040905	0.0125
chr7	143873377	144040905	0.0122
chr7	143929920	143953345	0.0079
chr7	143951590	143963731	0.24
chr7	143951731	143953684	0.2903
chr7	144033800	144036536	0.0944
chr7	144034930	144036473	0.1623
chr7	144036473	144077724	0.2419
chr7	144061693	144075026	0.0299
chr7	144382054	144383612	0.0206
chr7	144382500	144383321	0.0515
chr7	144382712	144382980	0.0052
chr7	144442252	144442658	0.0206
chr7	144767984	144775500	0.0925
chr7	144771097	144773937	0.01
chr7	144916811	144923298	0.0857
chr7	145019620	145020014	0.1877
chr7	145063221	145063389	0.11
chr7	145268582	145269283	0.014
chr7	145499012	145499449	0.0206
chr7	145793297	145799152	0.0113
chr7	146133141	146142855	0.0212
chr7	146224577	146224982	0.0052
chr7	146253696	146254843	0.0059
chr7	146299935	146302677	0.0496
chr7	146883907	146884213	0.1528
chr7	147011446	147012454	0.006
chr7	147011388	147013175	0.0492
chr7	147355012	147355444	0.0849
chr7	147714244	147717262	0.0091
chr7	148027134	148028036	0.0515
chr7	148062817	148063341	0.022
chr7	148062995	148063313	0.0816
chr7	148072501	148076493	0.6185
chr7	148073006	148076478	0.0409
chr7	148074327	148076316	0.0131
chr7	148106818	148107132	0.1031
chr7	148111362	148112097	0.1134
chr7	148438485	148438985	0.0206
chr7	148438633	148438777	0.1286
chr7	148438658	148438879	0.2268
chr7	148730300	148731465	0.0195
chr7	148817988	148818659	0.0127
chr7	148818155	148818542	0.3571
chr7	149282376	149312157	0.0111
chr7	149526693	149527226	0.0206
chr7	149575756	149576409	0.0309
chr7	149575867	149576167	0.2434
chr7	149575940	149576091	0.0309
chr7	149688910	149689279	0.1676
chr7	149689062	149689210	1
chr7	149714384	149716601	0.0622
chr7	149731056	149736140	0.026
chr7	149731959	149733067	0.0313
chr7	149732348	149732517	0.0206
chr7	149733918	149739651	0.0156
chr7	149736454	149739507	0.0826
